train_idx,text,label,label_text
1007,"but , the creative zen micro is plagued by a serious , serious stupid and elemenatary design flaw , and i ' m going to tell you what it is but first , two more things about this piece of garbage that ' s so great and could ' ve made it a potential ipod killer",0,negative
1008,made the camera totally inoperable,0,negative
1009,video recording is limited at just 9 seconds,0,negative
1010,"i have tried several times to contact apex digital through their on line support site and their telephone line , but they wo n ' t answer my emails and their telephone line is always busy",0,negative
1011,and it is very easy to clean,1,positive
1012,the eax mode that keeps the volume at the same level for any song will come in handy when i take my holiday plane rides,1,positive
1013,i ' ve tried playing all of these discs and they all play great,1,positive
1014,the door would not close,0,negative
1015,"i really regret signing up with t mobile , but i ' m stuck with them for the next 6 months of the contract",0,negative
1016,"a digic ii powered image processing system enables the sd500 to snap a limitless stream of 7 megapixel photos at a respectable clip , its start up time is tops in its class , and it delivers decent photos when compared to its competition",1,positive
1017,i thought this camera was awful and i did tons of research on cnet and other sites,0,negative
1018,e ) the case is too small it took me like a half hour just to get this monstrosity to fit in its cage,0,negative
1019,the greatest thing about the software ( in my humble ) is that it reads your cd info,1,positive
1020,the manual modes give you a lot of control over exposure and white balance ( but there is no manual focus or manual exposure ),1,positive
1021,"this thing is great , i like to use it to pick up tough stains on my counter top and also to listen to my old 8 track records",1,positive
1022,my only complaint would be that you need id3 tags that takes a while to do if your mp3 files do n ' t have them,0,negative
1023,the champ did not start letting a little odor through until well over a year,1,positive
1024,"the optical zoom is awesome , and the viewfinder reflects the settings of the zoom",1,positive
1025,"i use it on a router table , and it is works well",1,positive
1026,there was occasionally a lip sync issue ( the lips were n ' t moving in time to the dialog ),0,negative
1027,"one beef is the scroll , it does n ' t work as well as i ' d like",0,negative
1028,this router works at 54mbps that ' s megabyte not kilobyte,1,positive
1029,the price performance looked just right,1,positive
1030,yes the included earphones suck but everyone replaces them anyway,0,negative
1031,"my one issue with the mediasource software is that , despite pulling id3 tag data from the dds service , the ripping process fails to populate the year field",0,negative
1032,another reason i got it is because you can put wma files on it,1,positive
1033,"when the player was working it was great , but",0,negative
1034,very sleek stylish as well as the screen options and visuals it has,1,positive
